CD14_monos_HC_no_chr21amp	CD14_monos_MPNAML_chr21amp	CD14_monos_MPNAML_no_chr21amp	CD16_monos_HC_no_chr21amp	CD16_monos_MPNAML_chr21amp	CD16_monos_MPNAML_no_chr21amp	EoBaMa_HC_no_chr21amp	EoBaMa_MPNAML_chr21amp	EoBaMa_MPNAML_no_chr21amp	EryP_early_HC_no_chr21amp	EryP_early_MPNAML_no_chr21amp	EryP_late_HC_no_chr21amp	EryP_late_MPNAML_chr21amp	EryP_late_MPNAML_no_chr21amp	GMP_cycling_HC_no_chr21amp	GMP_cycling_MPNAML_no_chr21amp	GMP_early_HC_no_chr21amp	GMP_early_MPNAML_chr21amp	GMP_early_MPNAML_no_chr21amp	GMP_late_HC_no_chr21amp	GMP_late_MPNAML_chr21amp	GMP_late_MPNAML_no_chr21amp	HSC_HC_no_chr21amp	HSC_MPNAML_chr21amp	HSC_MPNAML_no_chr21amp	LMPP_HC_no_chr21amp	LMPP_MPNAML_no_chr21amp	MkEP_HC_no_chr21amp	MkEP_MPNAML_chr21amp	MkEP_MPNAML_no_chr21amp	MPP_HC_no_chr21amp	MPP_MPNAML_chr21amp	MPP_MPNAML_no_chr21amp
FOXP1(+)	-1.24905570746615	-1.05767301748545	-0.809604771104616	-1.3508301179809	-1.10897719558246	-0.837653284170578	0.0200957332224472	1.06241640440566	0.831333308713513	-0.995996003666772	-0.4529150748605	-1.5289715060737	-0.956076012820963	-1.67607135315597	-0.89272125659249	-0.059097293120254	0.0955541596953887	0.750552243733845	0.635921318539113	-0.766714912672812	-0.210930847970433	0.0555684598105319	0.439366740472208	1.74323600354512	1.48172192777467	0.176392766525995	1.28247106117123	0.00507712419330979	1.17694031325131	0.692277532160752	0.768782617697582	1.61055854653015	1.12502209328122
FOXP2(+)	-0.941092358032417	-1.34159203832366	-0.907117223038523	-0.838320100631602	-1.19733525078599	-0.639529155591366	0.49741850485402	0.797867258303589	0.737056771194575	0.0579598258501344	-0.17123735639204	-2.21230839341359	-1.96490995521527	-2.25492953348893	-0.0831377073023429	0.350801287969104	1.13246790100694	1.03374224958199	1.89212020329765	0.198635143558743	0.233275392141721	0.891883231841743	0.209131099096879	0.774122261983531	0.509619643531423	-0.34605353362232	0.370497424109752	0.228840543812177	0.532436792874803	0.760202548881685	-0.103985502718565	0.937221897148124	0.856248127518062
FOXP4(+)	1.52865781176619	1.43579680298346	1.42908922494116	2.10389548325546	1.77686081993063	2.43324011479741	-0.575510747688581	-0.526570935674558	-0.17275550010553	-1.6585783461071	-1.43668136058499	-0.951967968586932	-0.299185378014375	-0.931959206937223	0.234930888963848	0.167452332268749	-0.644376276189123	-0.448089831898737	-0.416365354572112	0.113887816294711	-0.113747390662271	-0.101656431345621	0.100966179557383	0.280559478348459	0.19767280730827	-0.147826001048326	0.362250800978181	-1.25094862411167	-0.950088616342217	-0.984438424056519	-0.260068896684491	-0.144974732292559	-0.149470538490982
GATA1(+)	-0.755894481042244	-0.722257277830879	-0.68821103835477	-0.753421887963471	-0.668870263389903	-0.695941163860355	0.0573974348583552	0.739772218972879	0.526251432756666	1.3490490087467	1.77818707809117	3.06957582057968	1.18926232161795	1.94915067239566	-0.728439139742253	-0.508701509072027	-0.64157432210973	-0.472711836103783	-0.611819721159402	-0.740202922573382	-0.664670427711038	-0.657140273555586	-0.441624029803229	-0.305680515510113	-0.118364002376737	-0.948731189828562	-0.819762640470466	0.828449524582708	0.944406767934724	1.01907728728826	-0.618555371032387	-0.433603901302772	-0.454401653031664
GATA2(+)	-0.755223475197556	-0.704354048847526	-0.686499503933238	-0.589362916672585	-0.585943196806058	-0.34687665014147	0.610700461089486	2.18946660909929	1.22582150740205	-1.13560036417646	-0.744146633074855	-1.86316563725311	-1.46890236297903	-2.12520245873786	-0.499374593572904	-0.396283747286435	0.0175463982155016	0.817647042476526	0.299264906724377	-0.378933383546107	0.113917021020949	-0.0947576955137303	0.287047570496241	1.26389448633277	0.942897158562851	-0.473614317366268	0.166509553747121	0.340678599466113	2.01038312878367	1.026399482718	-0.141269353010636	1.15789947820645	0.519436933774457
GATA3(+)	-0.420161724540198	-0.377037185301519	-0.365365527940322	-0.424045862312361	-0.0197071609401837	-0.757615523745218	-0.442134207097377	-0.0207341030616744	0.29251914380881	-0.733990076168357	-0.489378914893122	0.801955280606791	1.05870017236816	1.64325042195022	-0.718330228051081	-0.424236762357985	-0.737731279223117	-0.64222079987447	-0.607024333190248	-0.702555178165725	-0.73058120812147	-0.566418179666585	1.53478349596041	0.200400830636765	4.24347069856285	0.175288499147791	-0.0505373043147602	-0.581072825760414	-0.558845476832484	-0.103137413140931	0.0629102976671086	-0.359341517555067	0.818923951545763
GATA5(+)	-0.801381101411019	-0.39724936893886	-0.596734603543312	-0.521549994140518	-0.250902984040925	-0.784441070327018	-0.727198150010492	-0.354017399519832	-0.569433073218902	0.397965093447142	-0.0224001430032991	3.64623824326424	1.55174209406389	2.80866060265045	-0.878534144493452	-0.554364716144099	-0.630750398973711	-0.029183576778381	-0.730231922519902	-0.813974996007192	-0.0832855253781203	-0.621465519873534	0.393420917699703	0.380205362253796	0.256684010266229	-0.828536093120838	-0.192174313929125	0.252045900779091	0.865702882110209	0.221751148423959	-0.2879458731609	0.12304676452588	-0.221708050951147
GLI3(+)	0.0202729180905598	0.149305279485523	0.193038447473508	0.198173965722841	0.528923280082842	0.208643512856469	-0.632344217024026	-0.635323705860045	0.112361798526528	-0.871902670293956	-0.497615732219123	-0.814493975286932	-0.0178391252780477	-0.827594610489865	0.223557524491819	2.07981506403659	-0.569925939077548	-0.865391744708686	-0.578772746212602	-0.0769566371326525	-0.921139896183796	0.289896337573904	-0.214976035172351	0.390486446055201	0.764608484213135	-0.17100076096784	4.24900766226343	-0.807148297713684	-0.860480838319892	-0.151419088521147	-0.436234908242223	-0.457875793088301	1.00034600092036
GLIS2(+)	1.19547638939677	1.41169327190198	0.955659315677187	1.01195589303614	1.83455540866447	2.3372555487738	-0.846905965321279	-0.728647849775724	-0.425175086496962	-1.01243880323463	-1.01722852244818	0.105319714319032	-0.455877820579458	-0.524266783024162	0.683546522563816	-0.68545163119447	-0.474276248952193	-0.718527465456818	-0.578823151335668	0.24946654021086	-0.53271246330687	-0.315574110291197	-0.0219316452100881	-0.369556685980092	2.663916200832	-0.118679948340819	-0.245023846121045	-1.05580967376412	-1.26666484171589	-0.409946805744296	-0.401029459588265	-0.824036010707944	0.579740013214105
GRHL1(+)	-0.153269490215157	-0.0250543664506085	-0.20398361775671	-0.0984469354838443	-0.195238250606592	-0.497981392538791	-0.128383943047445	-0.187101463578838	-0.105242550464063	-0.248212047343031	-0.154725935538624	4.30386447652024	1.26553301817199	2.96878228083337	-0.393580852384989	-0.260048567963017	-0.47080956947724	-0.456049884130634	-0.389852154660874	-0.409881904589095	-0.429406949841075	-0.316014501930531	-0.444168990748274	-0.399108433635466	0.092062818311644	-0.344293673150869	-0.339186039992955	-0.364265528071421	-0.402592480296809	-0.307255795239658	-0.244867328567902	-0.451182962264308	-0.210036983868417
GRHPR(+)	-0.627128197412785	-1.0641546487575	-0.814848044842119	-0.511113299943718	-0.524122262976373	0.0490226242740677	-0.349496531771625	0.43662268910497	-1.14337293550944	-0.664576175293392	-1.14575278257623	-2.06677661821683	-0.881379371447639	-2.15414235918095	0.39673428021174	-1.12142161178232	0.625911720809454	1.59564243743427	0.673531550704085	0.340947666087637	0.242908440147379	0.288301929346346	0.410637938011845	1.83900325308663	0.905470617720027	0.0871587785021762	0.687806107536527	0.583710810407582	0.623124548492598	0.609653045694996	-0.335175421706471	2.03180762146297	0.97546420238212
GSC(+)	-0.211836992940768	-0.583282410471522	0.911122413078464	-0.144803758766539	-0.830533794403617	0.449682841554619	-1.30417766038937	-0.736274075730347	2.39837499115994	-1.15297101403579	0.946386369667363	-0.981520749322483	1.48107755112738	-0.421149955777986	-0.418493696196817	0.0756428360256289	-0.067800427003486	-1.2995846639338	-0.16920954064153	-0.223668542938433	-1.30417766038937	1.87910384675313	1.57178960007598	-0.654016451901557	1.11086557662404	-0.451546661364544	1.31236571582845	-0.910846046491606	-0.812478922237034	0.442322246056238	0.879399138360472	-0.78427058480456	0.00451048342945277
GTF2B(+)	0.175582187565136	0.169636401168988	0.323465994913777	0.656302792436326	-0.0365855747655335	0.028374602892875	0.684227400776518	-0.777309342191353	0.144910116062755	0.825270441871302	0.702264340326955	3.21652093242081	0.0661142068317883	1.49137911127315	-0.384370705230754	-0.507650390777072	-0.917593095643223	-1.7637395729686	-1.12890108716038	-0.347547413807755	-1.3887921948624	-0.3267604378797	0.127972828016987	-1.1826505675324	0.0132675768739461	1.36900299668246	0.938081731011705	0.532249349294631	-1.30025843300112	0.0207109894288557	0.436181624858079	-1.52512672427777	-0.33423008460897
GTF2F1(+)	0.077786775935821	0.943281394835407	-0.839954958765542	0.0144855242252498	1.44010659656139	0.564598117759551	-1.33225482390037	0.793865350536538	-0.530054358930599	-0.378105916396701	-0.981173811266851	1.28442423249262	1.53498224567409	2.66235891875714	-0.231752756852573	-1.3238162873407	-1.55682115882629	0.875599304738186	-1.04709737310141	-0.596132052187085	-0.183940593408979	-0.995408299818497	0.0846928827375457	0.911607760587341	0.347869769286684	-0.351750347581599	-0.113813895573247	-0.67317719335377	0.763822667323042	0.184306723096715	-1.58442585070838	0.804323084876958	-0.568431671411691
GTF2IRD1(+)	2.13192315652522	0.929022653918859	1.5620109770956	2.590882862927	1.20607991969754	1.91814171737505	-0.589334040898225	-0.50746392907117	-0.0269680987070579	-1.08248130889689	-0.943756145922834	-0.703786346528357	-0.505555499561539	-0.692734049734981	1.00154432717721	0.788269271811555	-0.829544639988821	-0.458567748281905	-0.544481617357105	1.05517316667202	0.144830515905352	0.0345412971086183	-0.530180189375934	-0.680843337030057	-0.578436174976415	-0.530031428655943	0.0240206816222498	-0.950666366745896	-0.85364034130142	-0.708902234258902	-0.681573632398443	-0.450062463323001	-0.537430954821388
GTF3A(+)	-1.3058414524285	-1.49197445050226	-1.38752018448597	-1.50635910870249	-1.49455935945075	-1.01875358936572	0.120415329630237	0.0505462310232283	-0.711289662277174	0.449127327622458	0.466219357617848	-1.59120947345472	-0.644954295945088	-1.06025910022343	-0.132626316563106	-0.840782054729611	1.49441143024612	1.41483175657364	1.26067658195935	0.482464936690046	0.771800319591357	0.471305119065973	0.274952973583005	1.18900110459427	0.455232444819723	-0.862218772926566	-0.345656957418021	1.14277612047548	0.891649970857373	1.024069764322	0.431127136644423	1.21091268660014	0.792484186556746
HBP1(+)	0.635716596700924	0.39028568284633	0.472588852065777	0.45837892900026	-0.341646404832698	-0.412398745602102	1.65110673282511	-1.15530341820735	0.858320085338781	0.756923532760121	1.37781790455252	1.23817949993764	-1.37156490001532	-0.680511722278791	-0.102614550939412	-1.41889088310076	0.229936469053611	-1.53955170796469	-0.598134705597275	0.229121648095173	-1.11646074363802	-0.912944258832954	1.31108482910302	-1.29640796006733	-0.235348318863032	1.48422712994296	0.22688948025425	1.1849909355159	-1.2718911845162	0.125992840131452	1.24763452155868	-1.52518932182073	0.0996631565941565
HCFC1(+)	0.481490857878881	-0.293769005008987	0.0337078097038978	-0.103247191743138	0.137238297427077	-0.333649853872911	0.985615520294105	0.183391563927188	1.13359769107487	0.405667484643594	0.483182115898766	3.14590855183739	-0.0973337050290092	1.07355710131042	0.443985737236488	0.75854065743185	0.467900411898924	-2.07166556667694	-0.592737713240679	0.234529793792316	-1.78398113964644	-0.0363862316385649	0.199458733562038	-1.15494885870408	-0.330543240624654	1.01488376340416	-0.177722396243769	-0.00199056634141755	-1.6825598730994	-0.13295576396303	-0.0133878521710544	-1.78117914377138	-0.594597989546516
HDAC2(+)	-1.2395151341146	-1.64021776057527	-1.39771495104821	-1.34161228079988	-1.65212565744099	-1.39860374378453	0.893291096297958	0.679175355069853	0.284057636686369	2.29880587298609	1.85602840930701	0.0266712270435888	-1.21479103575101	-0.838985710669096	-0.512774936372091	-1.00722606766885	0.864204907847747	0.237401149633338	0.667390781931593	-0.342638231200989	-0.0857050880143839	-0.0390397227760094	0.200758252996456	0.142200498579682	0.0353950589731004	0.509943952750398	0.0744689328058003	1.53840528176926	0.674894542796464	1.05716248171595	0.167801255282476	0.179127563668812	0.323766062073972
HES4(+)	1.41219060965745	2.04300696820645	1.01416813299018	2.57330159131641	2.55782788943813	1.92003203423444	-0.655949623332111	-0.659603245401289	-0.483299662499102	-0.726419248462597	-0.779806431414917	-0.654405999992724	-0.381614445193618	-0.701859475578163	0.549442642170974	-0.17759556485064	-0.5961160438634	-0.55610433129795	-0.620273032204715	0.376279772216963	0.0151483717359061	-0.264723059339897	-0.140839093145781	-0.593634027690428	-0.579895650932553	-0.0113634756473815	-0.229537031883927	-0.569263786278952	-0.68180336965802	-0.741605989106688	-0.383520653350665	-0.640495546910048	-0.631669223931337
HES6(+)	-0.653085963092244	-0.798939067334937	-0.845117235014443	-0.663591333902435	-0.603359252134489	-0.629485684613785	0.0919609647465693	0.0579633354089438	-0.302059630433154	3.10342977963754	2.66922149110975	2.43032156044702	0.0281018058023409	1.19480290013853	-0.097491156364172	-0.819010166040674	0.011519726796849	-0.221594895105001	-0.29584279696006	-0.177685331259918	-0.41250762888475	-0.350516686722935	-0.389312175312031	-0.428965376968248	-0.496666303085675	-0.513891565765506	-0.635147475126512	0.999589908920509	-0.0274994824164266	0.564070327557174	-0.77681898805872	-0.483802374661276	-0.528591231307833
HES7(+)	-0.891144828486843	-1.47146139239569	-1.23983356939129	-0.730042929343718	-1.33471746111356	-0.761868657256596	0.0378253795179028	0.202567772932436	-0.178637855134117	0.387051512700719	0.0683975739954876	-1.40518237313637	-1.9205825276485	-1.43435151536464	-0.396266400977445	-1.77796420396713	0.830247051008924	0.667755911922544	0.992794183629025	0.0180838695559192	-0.28377796737588	0.135558124454611	0.654213731630817	0.924142010901772	1.56192262727425	0.579411532495377	1.34109156305093	1.05169480049133	0.552625602319213	1.14175107295685	0.650688434833598	0.826665445672602	1.20134348024747
HIC1(+)	1.6615183396865	1.99001212553531	1.37390509149276	2.10141046693426	2.20367723282391	1.9796842870177	-0.384975281522876	-0.393111061071144	-0.216706067347407	-1.30263220432192	-1.12037561492137	-0.892538073748534	-0.6776802545808	-1.16657873818032	0.685552316335795	-0.00763563225306899	-0.510851290509852	-0.427057629766401	-0.375084237365436	0.611898308990515	-0.126913958129198	-0.0623445984400604	-0.186252687581132	-0.502533610192697	-0.522954647502431	-0.285762289668961	0.00896980105905346	-0.838747712279547	-0.668375846491883	-0.731143904191637	-0.324390189648988	-0.484496431301557	-0.407486008858597
HIC2(+)	1.42679676987967	0.653846876833651	1.2753569944114	2.00133995808937	0.803631112832411	0.876788536882215	-0.696975342589797	-0.806664385102642	-0.679001952020049	-1.25215862293769	-1.22333400542563	1.06007967052771	-0.364600612215481	-0.011665416427807	1.39744129412292	0.0897368772039427	-0.589534361951527	-0.630744501662509	-0.520634411459099	1.97239202771175	1.2883666188892	0.642863450335409	0.0751640186812578	-0.810931365373028	-0.737249681499454	0.84068331951917	-0.558743554720921	-1.15915375095021	-1.09622294303121	-1.11786060205483	-0.501659973065609	-0.797523520396286	-0.849828523036303
HIVEP2(+)	0.927307854963037	1.1993423575642	0.257593675250577	1.06676148624594	0.799701619129771	0.474923963619987	-0.739501875168073	-0.442167843251571	-0.102515906606995	-1.69664529616444	-1.77092816854891	-1.8427046823666	-1.14479865965008	-1.81507340181223	0.810940766926526	-0.057258478473617	0.368936080069443	-0.695548884065015	0.409655490158227	0.436406512137047	-0.98893817463551	-0.0077104164139654	2.68653360917063	0.414495534863109	0.866046257139112	0.00607188332431319	0.766743750147358	-0.380693962530518	-0.554546442353362	-0.327018092892787	0.90365968346112	-0.168508708961275	0.33943846972455
HMGA1(+)	-0.483547412217262	-1.09877352014869	-1.2392403258441	-0.13797282451673	-0.537922417008877	0.0515587982268271	0.382579557942127	0.304857863381042	-0.943890934497473	1.46855934317946	0.55818887190867	-2.19580679733728	-2.29599073772528	-1.76161401429841	0.593890783273497	-1.72770098408972	1.09094309022332	0.79514148657517	0.847094071557625	0.64280075546119	0.224527631273309	0.132558993153982	0.873206997033298	0.517383443004127	0.494613840255118	-0.218938077066981	-0.0294994867422551	1.4267801790237	0.707898730375131	0.987389389584612	-0.44151483616921	0.594426612705142	0.418011929524949
HMGB3(+)	-1.13893240274423	-1.66422388261175	-1.56894291632134	-1.62230015603389	-1.8183222464082	-1.6765659856193	0.779513054385156	0.896520601822025	0.628754755614105	1.35416176437937	0.815993819868044	-0.0808765371069645	-1.45813776269191	-1.1096901131917	1.75962648794926	0.916331169245617	0.844777055101705	0.673043480114781	0.41956814513409	0.69306424178273	0.666262825655842	0.451729867496551	-0.448096134598034	-0.159596631364472	-0.264184077178274	0.00810500545141255	-0.0897948830162784	0.995371438676393	0.926946509966542	0.593150239001742	-0.334793342981948	0.122083462066823	-0.110546851843905
HNF4A(+)	-0.682096426741957	-0.610851110335049	-0.61411111959716	-0.714608066143585	-0.346894587177235	-0.403745457492577	-0.745332995103115	-0.473732553209699	-0.470314413038681	1.39000238590676	1.08526358733	3.68601520543185	0.857130693928631	1.97340122426962	0.316632735919572	1.44313191265269	-0.546554599657136	-0.526164468450255	-0.405938291748987	-0.579773691618447	-0.466584280221042	-0.339795695862328	-0.396451532474083	-0.559087110839408	-0.575718655315068	-0.745615343119285	-0.55813708596188	0.356389323316296	1.11249110574752	0.248552468154939	-0.517079401509225	-0.586105058014058	-0.604318699027623
HOMEZ(+)	-0.020281951319135	-0.0220398175417454	0.525522497086896	0.183943778350977	0.190378606475412	-0.0887487965413873	-0.809598776820428	-0.415761697036421	-0.107275171027292	-0.853316155182479	-0.949410185879042	2.23427308450804	2.56713880882424	3.53854483317244	-0.392852140641141	0.873995083750655	-0.791760527428747	-0.0656449361958421	-0.660250872028365	-0.334631886693306	-0.28676945264523	-0.353509778974383	-0.918654715339939	-0.0340477733975609	-0.19836135263019	-0.476379423685738	-0.726766566108772	-0.738076137232908	0.033201542954297	-0.344986084728419	-0.521117141551653	0.290627471880052	-0.327384366372888
HOXA10(+)	-0.741396390610349	-1.41942630940916	-1.32857094963482	-0.672996249310573	-1.00468905974577	-0.670421372718964	1.97930830739241	1.84161793720079	2.51247940296031	-0.167644250770308	-0.95240455272659	-0.291198628678883	-0.0299353176843597	0.000312530728594126	-0.298388478376585	-0.51668636524182	0.103428389421037	-0.644670202759332	-0.141043029642903	-0.412691016105764	-1.61660305418297	-0.624949846313481	0.571745161651332	-0.226516602864574	1.93155140063252	-0.138701304153437	0.428574862396496	0.607961802456904	0.337130053721454	1.02237515296702	0.0857824774831345	-0.529149927654702	1.00581542957334
HOXA2(+)	-0.542324921905356	-0.76455910521508	-0.6498804135244	-0.81736154648686	-0.967926265819267	-0.88789476592386	1.46004441988154	0.852455773640477	0.937728567929554	-0.846417126026284	-0.446031503555948	-0.921916090731544	-0.693335715708833	-0.892135958621203	-0.556659926991436	0.831082053498636	-0.298026098863737	-0.150059993080774	-0.511018486490375	-0.439185409092188	0.820951417398014	-0.473458013995638	3.4763931668539	-0.140609019736881	2.00852929692551	-0.122702289875816	-0.700299486226504	-0.0422658592940263	0.0833224653643692	0.204067584182143	1.47169161604357	-0.424950864856747	0.142752500305044
HOXA3(+)	-0.36930542465703	-0.404913974320472	-0.381245234041641	-0.297857557235374	-0.525201965881871	-0.382496942152313	-0.112165834052466	-0.134499099519781	0.211718104433628	-1.36951732045234	-0.767926400321375	-1.06396257844825	-0.546472857085721	-1.11354726169353	-0.888769850786676	-0.619604340016966	-0.632635850177185	-0.243526935504168	-0.326603514833195	-0.870579982022323	-0.564053954671437	-0.850137031251381	1.96834697712513	2.0751164849855	2.45081645088057	0.829689009766506	0.67147034146845	-0.509145092332465	0.241964869958839	0.0945625458589729	1.61791512207959	1.22283182480936	1.58973727009142
HOXA4(+)	-0.180370574435995	-0.270557846943344	0.23496683956439	-0.0107564934595936	-0.536917182655978	0.242907055471462	-0.398376969440582	1.74385406159818	1.09586039859057	-1.71396270262043	-1.33632891087399	-1.44663224709698	-0.806286873431327	-1.78396147158059	-0.700561047485747	0.153276337751541	-0.893142295274186	0.290665957437474	0.0974277735272683	-0.352184958003408	-0.0649702190162276	0.0286862912504346	-0.49747245529836	2.11516078427165	0.808704664898249	0.446518679324412	1.94416290808123	-1.07339844379064	0.969984363252715	-0.128798176514835	-0.303544927735738	1.73118010807505	0.594867572563343
HOXA5(+)	-0.277556991195617	0.521103546071058	-0.375251755440547	-0.597530608616662	0.426047080891541	-0.340441209555018	0.265657832235381	1.65641295543943	0.552183719859195	-1.08223483471644	-1.04818610183041	-0.780044835393324	0.210479208643744	-0.273171729642614	-0.221698955802518	-0.547273902435127	-1.11394896780029	0.851396120150137	-1.39160086637655	-0.630110801296973	0.703441758506551	-1.33146478736737	1.47290855052346	2.2547522843749	0.836055429181448	-0.87521340404142	-1.00866993743578	-0.936117245751045	0.200029948259859	-0.842624940563407	1.05158440442861	2.28124387431003	0.389845162385762
HOXA6(+)	-0.399653319068017	-0.100045987799228	-0.396035155068842	-0.45541561036655	-0.140919079346769	-0.403639981301789	-0.388824874088153	-0.11139414743145	0.0950143753499905	-1.77288328794901	-1.41055976171874	-1.61511911719515	-0.177099076372586	-1.06475297789493	-0.664630086139944	-0.173966491303915	-0.348555046543907	0.564813226627581	-0.129474422127832	-0.568232353201337	0.169714887813072	-0.49390788327173	2.02595092291894	2.05159637685986	2.41170880427503	0.295612991394317	0.487697310211868	-0.959300770165436	0.0362320984206144	-0.276245241920523	1.27744370533097	1.56556119613375	1.06930877493985
HOXA9(+)	-0.6149766876004	-0.522908771430993	-0.632203640938698	-0.582584822312493	-0.505128370296712	-0.724246897101056	1.29939124169387	2.13856545944751	1.92143375355232	-1.42772208656469	-0.929510313339389	-1.95816440405102	-1.42117203984897	-2.25442352516312	-0.284858736324685	-0.152755458969144	0.194382244523244	1.08931244441887	0.660203135295397	-0.272712356348329	0.543534663645823	-0.108551194951398	0.0457602276509884	0.85547512103648	0.718708304414994	-0.113878311125672	0.250333884074639	-0.311877738938616	1.00691085511017	0.145538181157416	0.388723054029185	0.960180223507352	0.599222561747141
HOXB2(+)	-0.236887354627505	-0.151949568173076	0.0317243468697448	-0.143785422756408	0.310052506476835	0.85467984678614	-0.0632550904598693	1.14065216278597	0.533753761127497	-2.01838459758747	-0.650888820251638	-1.0216679335494	-1.31891247152739	-1.63341365993836	-0.730644465896251	-1.02990957394292	-0.427299082784801	-0.105382750216327	-0.0777863846063467	-0.826551374047322	-0.57599079633938	-0.432703484711872	2.37160704051321	1.75204700299229	2.25200118235122	-0.636445371400998	0.0425848424340675	-0.393605849830091	0.735272491015379	0.793903666816645	0.360940840116968	0.463294166910359	0.832950195451087
HOXB5(+)	-0.658896715150187	-0.614059398883591	-0.718088998351716	-0.532865471353534	-0.11738691879923	-0.191160624969245	0.302508740327218	1.27019149823182	0.768174150134149	-1.49812835080052	-0.640531894671862	-1.60347926909182	-0.393588594929654	-1.33288566928097	-0.821371207354005	-1.25892769644779	-0.331386486430521	0.10067270013142	0.0527372366388493	-0.632713716290322	-0.482016302610338	-0.730494158577861	0.931930837321234	2.83078711725802	1.79139069741776	-0.130556220981894	0.915398457023558	-0.334053836772914	0.909701592569443	0.379150017934611	0.333677349531075	1.55733402688889	0.878937110339945
HOXB6(+)	0.19154594745552	-0.107557771693342	0.0265810602379533	0.1665016071368	0.23375122505185	0.403552520278671	0.224945736249465	0.485824801017233	0.93084199361903	-2.4921169603599	-1.88498631512185	-1.84835800361401	0.472276816846155	-1.12701680229565	-0.594886638224203	-0.305663272456378	-0.153302573787713	-0.397418121928965	0.474455126533622	-0.327326158336369	-0.578056058192692	-0.0203762079420164	0.952641190145008	1.96967315082972	1.93954342998315	-0.349325793293902	1.43592170353783	-1.17828007373565	-0.502296253752637	-0.363660903051129	0.461517860235834	0.672488254414454	1.18856548421411
HOXB9(+)	1.53227101949771	0.282118753124315	1.02710922113774	2.22832183386747	-0.19568077029531	0.308204358748534	0.0854313706690527	-0.875803495073938	0.852613638485429	-1.58505449157752	-0.957453474422431	-0.279133017474546	0.228070967597388	0.431974547294972	-0.129794389679361	-0.0849091586330014	-0.681420920465173	-1.46638761719194	-1.11239838448087	0.359354476937411	-0.995105134954315	-0.820793269157716	2.19179644669557	-0.485028881663028	1.05217496366031	1.18998948312307	-0.104286967935706	-0.641673558095404	-1.25242434944246	-0.618747399932064	1.13996287444699	-1.04397945133724	0.420680776526046
HSF5(+)	-0.514076438957087	-0.506953111373548	-0.185059650944778	-0.21308251515589	-0.748175503149549	-0.639733098832738	-0.449588263676456	-0.171151353295971	0.770095058592707	0.0508577053524929	4.06787546457782	-1.14370780663746	-0.681864175397552	-0.548332184634613	-0.858595406370819	0.189944500078892	-0.1711618979119	-0.34191493852221	1.49426792542201	-0.69953953279451	-0.993940552514217	0.538465641988533	-0.882086446928961	0.760111918271796	-0.19715954229498	-0.338041094009798	0.895421611059629	-0.199536366825142	0.0249619891412407	1.83589496385784	-0.504044034612021	0.0758539937657151	0.283993142731522
HSPA5(+)	0.617601255115451	2.08135145103254	-0.133483954296234	-0.035269933743907	2.19344172483671	0.319270445692497	2.08172921130128	0.181449664725073	0.0484360999657134	-0.530058342059291	-0.548979211014293	0.324162373895262	-0.411609239095474	-0.572275482236625	1.52699339185051	-1.03166867276868	0.989403165960215	-0.319932706981476	-0.731194275848577	1.42858754836497	0.869141369534515	-0.155511125635355	0.203785604279255	-1.18877206313313	-0.855985567565933	0.0708339694409125	-1.21982486748979	-0.236765997312477	-0.920129816030342	-0.736013361474537	-0.806187572267396	-1.42825820009246	-1.07426688694894
IKZF1(+)	0.312916240211841	0.475810169250294	0.590269497266877	0.512226663788285	0.396559244074949	0.466002540713263	-0.0577796391986556	0.206628890293947	0.462046379420341	-2.09296540757418	-1.41070076724865	-2.19988612944911	-1.70080902739299	-2.73250583630282	0.26900660937728	0.897604466820801	0.250299806522413	1.10071793842084	0.883634610104509	0.52090076065349	0.927917537690431	0.694173510704305	-0.317825153870139	0.73469551086856	-0.151714530475913	0.204921723903667	0.756288134105659	-1.09348000109901	0.040383812611494	-0.70805564273246	0.374801241547418	1.03609528037705	0.351821566616204
IKZF2(+)	-0.691779697957706	-0.535113472801444	-0.526729656593131	-0.822599662780932	-0.714989860121264	-0.781332477273029	1.38368440941313	3.59214840178517	2.35641935332152	-0.852742965195633	-0.789785742946875	-0.775716464139655	-0.619091703556238	-0.753431539443908	-0.506852159755202	0.547923069436882	0.19720422043798	0.94136446743056	0.972637639629377	-0.443021974803198	0.699898350666224	0.457583841913186	-0.541003493654966	0.335504817362632	-0.237224981388053	-0.710592851329858	-0.617727256642788	-0.752407501007623	0.101805042306759	-0.439774016790453	-0.277477326262491	0.549331001162533	0.25389018957849
IRF1(+)	0.801651306202738	0.982690145803208	0.647248655834684	1.02172568667141	1.21129454287075	1.07550276938373	0.15048117095597	0.334649032018374	0.449486173524752	-2.20273237317219	-1.42857404651997	-1.99852089735829	-1.834433638228	-2.6571861669421	0.286045945653442	-0.556350417899818	-0.195339629770901	-0.0845419144849155	0.0756245591142696	0.291004906836982	-0.236533448686042	-0.202064084158992	1.01890842542376	0.672209863889954	0.912988033048607	0.161476477716758	0.818641452542092	-0.626679058892391	-0.0425683789634594	-0.145049612277302	0.435012628257362	0.301946352908857	0.561985538696652
